,state,county,poverty_percent_17,median_household_income_17
2567,TN,White County,16.0,"39,642"
2568,TN,Williamson County,3.9,"111,427"
2569,TN,Wilson County,8.4,"70,674"
2570,TX,Texas,14.7,"59,195"
2571,TX,Anderson County,18.8,"42,412"
2572,TX,Andrews County,13.0,"63,451"
2573,TX,Angelina County,20.0,"45,318"
2574,TX,Aransas County,18.1,"46,970"
2575,TX,Archer County,10.1,"58,311"
2576,TX,Armstrong County,10.6,"55,337"
2577,TX,Atascosa County,16.9,"48,636"
2578,TX,Austin County,10.7,"61,111"
2579,TX,Bailey County,17.2,"42,045"
2580,TX,Bandera County,11.9,"55,578"
2581,TX,Bastrop County,11.5,"62,992"
2582,TX,Baylor County,17.7,"37,013"
2583,TX,Bee County,26.6,"41,392"
2584,TX,Bell County,13.8,"52,164"
2585,TX,Bexar County,15.6,"54,163"
2586,TX,Blanco County,10.6,"62,115"
2587,TX,Borden County,11.0,"59,039"
2588,TX,Bosque County,16.0,"49,139"
2589,TX,Bowie County,15.9,"49,153"
2590,TX,Brazoria County,9.0,"80,840"
2591,TX,Brazos County,23.9,"46,083"
2592,TX,Brewster County,14.0,"44,617"
2593,TX,Briscoe County,15.3,"42,678"
2594,TX,Brooks County,35.0,"28,106"
2595,TX,Brown County,16.8,"41,538"
2596,TX,Burleson County,16.6,"47,409"
2597,TX,Burnet County,10.4,"59,009"
2598,TX,Caldwell County,14.5,"51,895"
2599,TX,Calhoun County,16.3,"55,240"
2600,TX,Callahan County,14.0,"45,843"
2601,TX,Cameron County,27.7,"36,624"
2602,TX,Camp County,20.3,"41,932"
2603,TX,Carson County,8.5,"60,668"
2604,TX,Cass County,19.0,"40,104"
2605,TX,Castro County,17.2,"41,746"
2606,TX,Chambers County,9.5,"81,018"
2607,TX,Cherokee County,17.2,"47,147"
2608,TX,Childress County,20.3,"40,925"
2609,TX,Clay County,11.8,"53,438"
2610,TX,Cochran County,24.8,"40,796"
2611,TX,Coke County,13.3,"42,314"
2612,TX,Coleman County,25.2,"35,596"
2613,TX,Collin County,5.9,"95,394"
2614,TX,Collingsworth County,18.0,"39,809"
2615,TX,Colorado County,14.9,"49,100"
2616,TX,Comal County,8.9,"72,562"
2617,TX,Comanche County,15.0,"46,161"
2618,TX,Concho County,15.4,"42,723"
2619,TX,Cooke County,13.0,"57,382"
2620,TX,Coryell County,13.6,"51,486"
2621,TX,Cottle County,21.2,"36,201"
2622,TX,Crane County,11.7,"56,356"
2623,TX,Crockett County,16.8,"44,991"
2624,TX,Crosby County,22.3,"36,942"
2625,TX,Culberson County,22.1,"37,825"
2626,TX,Dallam County,11.5,"47,838"
2627,TX,Dallas County,14.8,"56,732"
2628,TX,Dawson County,21.7,"42,127"
2629,TX,Deaf Smith County,17.7,"42,698"
2630,TX,Delta County,17.5,"41,644"
2631,TX,Denton County,7.1,"86,462"
2632,TX,DeWitt County,18.8,"47,657"
2633,TX,Dickens County,21.2,"38,702"
2634,TX,Dimmit County,31.2,"35,696"
2635,TX,Donley County,19.9,"41,867"
2636,TX,Duval County,28.6,"33,495"
2637,TX,Eastland County,16.8,"39,620"
2638,TX,Ector County,13.5,"54,422"
2639,TX,Edwards County,22.6,"35,164"
2640,TX,Ellis County,8.5,"71,512"
2641,TX,El Paso County,21.0,"44,120"
2642,TX,Erath County,15.8,"48,230"
2643,TX,Falls County,27.6,"35,988"
2644,TX,Fannin County,12.9,"50,598"
2645,TX,Fayette County,10.8,"56,320"
2646,TX,Fisher County,14.7,"47,292"
2647,TX,Floyd County,20.2,"41,390"
2648,TX,Foard County,18.0,"35,007"
2649,TX,Fort Bend County,8.0,"91,661"
2650,TX,Franklin County,14.8,"44,358"
2651,TX,Freestone County,16.1,"47,616"
2652,TX,Frio County,27.9,"37,853"
2653,TX,Gaines County,15.0,"52,138"
2654,TX,Galveston County,12.0,"69,674"
2655,TX,Garza County,25.3,"46,587"
2656,TX,Gillespie County,10.9,"58,412"
2657,TX,Glasscock County,9.4,"78,088"
2658,TX,Goliad County,15.2,"52,403"
2659,TX,Gonzales County,16.7,"45,052"
2660,TX,Gray County,17.0,"46,599"
2661,TX,Grayson County,13.4,"54,431"
2662,TX,Gregg County,16.5,"47,208"
2663,TX,Grimes County,18.0,"48,023"
2664,TX,Guadalupe County,9.3,"66,886"
2665,TX,Hale County,19.9,"43,570"
2666,TX,Hall County,24.0,"32,980"
2667,TX,Hamilton County,16.1,"44,230"
2668,TX,Hansford County,11.9,"55,761"
2669,TX,Hardeman County,18.0,"39,022"
2670,TX,Hardin County,12.7,"58,829"
2671,TX,Harris County,15.9,"58,664"
2672,TX,Harrison County,17.3,"50,584"
2673,TX,Hartley County,8.9,"69,000"
2674,TX,Haskell County,20.6,"35,075"
2675,TX,Hays County,12.2,"66,525"
2676,TX,Hemphill County,10.0,"64,338"
2677,TX,Henderson County,17.2,"44,500"
2678,TX,Hidalgo County,29.5,"36,978"
2679,TX,Hill County,14.9,"47,162"
2680,TX,Hockley County,16.2,"48,449"
2681,TX,Hood County,10.6,"64,687"
2682,TX,Hopkins County,13.7,"44,925"
2683,TX,Houston County,22.3,"37,723"
2684,TX,Howard County,18.1,"46,899"
2685,TX,Hudspeth County,18.3,"39,683"
2686,TX,Hunt County,16.9,"53,421"
2687,TX,Hutchinson County,12.9,"53,465"
2688,TX,Irion County,9.3,"63,827"
2689,TX,Jack County,17.4,"47,824"
2690,TX,Jackson County,16.0,"49,350"
2691,TX,Jasper County,20.0,"43,368"
2692,TX,Jeff Davis County,12.8,"38,537"
2693,TX,Jefferson County,18.6,"47,852"
2694,TX,Jim Hogg County,27.3,"32,319"
2695,TX,Jim Wells County,23.7,"40,681"
2696,TX,Johnson County,10.4,"61,813"
2697,TX,Jones County,20.9,"44,132"
2698,TX,Karnes County,22.1,"48,708"
2699,TX,Kaufman County,9.3,"65,942"
2700,TX,Kendall County,7.3,"89,637"
2701,TX,Kenedy County,15.2,"38,031"
2702,TX,Kent County,13.3,"45,330"
2703,TX,Kerr County,13.3,"49,748"
2704,TX,Kimble County,18.6,"41,081"
2705,TX,King County,13.9,"56,346"
2706,TX,Kinney County,20.1,"42,650"
2707,TX,Kleberg County,25.5,"41,257"
2708,TX,Knox County,20.6,"37,749"
2709,TX,Lamar County,16.2,"47,212"
2710,TX,Lamb County,20.0,"41,099"
2711,TX,Lampasas County,13.2,"55,759"
2712,TX,La Salle County,29.2,"41,518"
2713,TX,Lavaca County,12.1,"51,191"
2714,TX,Lee County,12.7,"54,164"
2715,TX,Leon County,16.1,"43,189"
2716,TX,Liberty County,15.5,"50,420"
2717,TX,Limestone County,19.1,"41,434"
2718,TX,Lipscomb County,13.4,"54,091"
2719,TX,Live Oak County,17.4,"50,430"
2720,TX,Llano County,12.9,"51,078"
2721,TX,Loving County,9.7,"65,203"
2722,TX,Lubbock County,18.9,"47,460"
2723,TX,Lynn County,18.1,"44,567"
2724,TX,McCulloch County,19.4,"40,157"
2725,TX,McLennan County,17.3,"47,306"
2726,TX,McMullen County,11.6,"68,133"
2727,TX,Madison County,18.3,"42,058"
2728,TX,Marion County,22.8,"36,936"
2729,TX,Martin County,13.3,"59,907"
2730,TX,Mason County,12.5,"47,213"
2731,TX,Matagorda County,18.0,"46,801"
2732,TX,Maverick County,27.0,"33,507"
2733,TX,Medina County,14.7,"56,173"
2734,TX,Menard County,20.6,"34,033"
2735,TX,Midland County,10.7,"76,307"
2736,TX,Milam County,19.3,"44,855"
2737,TX,Mills County,15.8,"42,463"
2738,TX,Mitchell County,20.6,"41,512"
2739,TX,Montague County,15.3,"47,590"
2740,TX,Montgomery County,8.9,"77,149"
2741,TX,Moore County,11.7,"51,444"
2742,TX,Morris County,18.4,"39,627"
2743,TX,Motley County,17.7,"36,782"
2744,TX,Nacogdoches County,23.9,"42,367"
2745,TX,Navarro County,16.9,"41,944"
2746,TX,Newton County,20.8,"41,736"
2747,TX,Nolan County,19.3,"42,662"
2748,TX,Nueces County,16.1,"51,910"
2749,TX,Ochiltree County,12.3,"58,962"
2750,TX,Oldham County,12.8,"55,451"
2751,TX,Orange County,13.7,"57,257"
2752,TX,Palo Pinto County,16.8,"45,869"
2753,TX,Panola County,15.0,"48,971"
2754,TX,Parker County,8.0,"74,076"
2755,TX,Parmer County,13.3,"48,189"
2756,TX,Pecos County,20.6,"44,352"
2757,TX,Polk County,18.0,"44,596"
2758,TX,Potter County,18.5,"43,778"
2759,TX,Presidio County,23.4,"29,761"
2760,TX,Rains County,17.0,"43,403"
2761,TX,Randall County,8.8,"63,077"
2762,TX,Reagan County,11.4,"58,168"
2763,TX,Real County,18.2,"36,146"
2764,TX,Red River County,19.5,"35,643"
2765,TX,Reeves County,25.1,"40,694"
2766,TX,Refugio County,16.9,"42,898"
2767,TX,Roberts County,7.0,"67,688"
2768,TX,Robertson County,17.4,"44,355"
2769,TX,Rockwall County,5.3,"98,442"
2770,TX,Runnels County,17.3,"41,830"
2771,TX,Rusk County,15.2,"49,872"
2772,TX,Sabine County,20.2,"37,770"
2773,TX,San Augustine County,21.6,"39,133"
2774,TX,San Jacinto County,18.2,"44,707"
2775,TX,San Patricio County,19.0,"50,752"
2776,TX,San Saba County,17.1,"43,112"
2777,TX,Schleicher County,16.2,"45,821"
2778,TX,Scurry County,17.2,"51,772"
2779,TX,Shackelford County,14.2,"61,155"
2780,TX,Shelby County,20.8,"39,745"
2781,TX,Sherman County,12.5,"49,349"
2782,TX,Smith County,15.6,"54,044"
2783,TX,Somervell County,10.4,"62,803"
2784,TX,Starr County,32.0,"28,377"
2785,TX,Stephens County,19.5,"41,977"
2786,TX,Sterling County,12.2,"55,690"
2787,TX,Stonewall County,15.3,"43,702"
2788,TX,Sutton County,14.3,"57,986"
2789,TX,Swisher County,19.9,"41,264"
2790,TX,Tarrant County,11.6,"65,021"
2791,TX,Taylor County,15.2,"50,338"
2792,TX,Terrell County,19.3,"39,033"
2793,TX,Terry County,21.5,"40,899"
2794,TX,Throckmorton County,15.4,"38,162"
2795,TX,Titus County,16.3,"47,097"
2796,TX,Tom Green County,13.5,"49,462"
2797,TX,Travis County,11.5,"72,785"
2798,TX,Trinity County,21.0,"34,741"
2799,TX,Tyler County,19.6,"43,394"
2800,TX,Upshur County,16.4,"47,517"
2801,TX,Upton County,14.0,"56,448"
2802,TX,Uvalde County,20.5,"39,610"
2803,TX,Val Verde County,21.4,"41,441"
2804,TX,Van Zandt County,13.1,"50,308"
2805,TX,Victoria County,15.7,"52,161"
2806,TX,Walker County,23.1,"42,304"
2807,TX,Waller County,15.5,"55,224"
2808,TX,Ward County,15.1,"53,242"
2809,TX,Washington County,12.9,"51,276"
2810,TX,Webb County,27.3,"41,979"
2811,TX,Wharton County,16.0,"46,194"
2812,TX,Wheeler County,14.5,"45,356"
2813,TX,Wichita County,16.8,"44,593"
2814,TX,Wilbarger County,16.4,"40,353"
2815,TX,Willacy County,35.0,"30,392"
2816,TX,Williamson County,6.1,"82,131"
2817,TX,Wilson County,9.1,"70,829"
2818,TX,Winkler County,14.7,"51,965"
2819,TX,Wise County,11.1,"60,675"
2820,TX,Wood County,15.2,"49,739"
2821,TX,Yoakum County,12.0,"58,363"
2822,TX,Young County,15.8,"44,909"
2823,TX,Zapata County,30.0,"32,172"
2824,TX,Zavala County,31.6,"28,867"
2825,UT,Utah,9.7,"68,395"
2826,UT,Beaver County,9.2,"51,187"
2827,UT,Box Elder County,7.9,"63,624"
2828,UT,Cache County,15.0,"55,036"
2829,UT,Carbon County,15.3,"47,627"
2830,UT,Daggett County,6.7,"55,521"
2831,UT,Davis County,5.4,"80,433"
2832,UT,Duchesne County,13.3,"60,569"
2833,UT,Emery County,13.2,"52,877"
2834,UT,Garfield County,9.9,"50,945"
2835,UT,Grand County,10.8,"48,920"
2836,UT,Iron County,15.6,"48,168"
2837,UT,Juab County,10.2,"60,078"
2838,UT,Kane County,10.9,"49,982"
2839,UT,Millard County,12.4,"56,215"
2840,UT,Morgan County,4.1,"96,201"
2841,UT,Piute County,16.7,"41,334"
2842,UT,Rich County,9.2,"58,807"
2843,UT,Salt Lake County,9.2,"71,396"
2844,UT,San Juan County,25.9,"43,962"
2845,UT,Sanpete County,14.2,"52,251"
2846,UT,Sevier County,12.4,"52,668"
2847,UT,Summit County,4.9,"100,879"
2848,UT,Tooele County,6.8,"72,198"
2849,UT,Uintah County,12.7,"57,355"
2850,UT,Utah County,10.5,"70,461"
2851,UT,Wasatch County,5.2,"83,344"
2852,UT,Washington County,11.2,"55,518"
2853,UT,Wayne County,13.7,"43,805"
2854,UT,Weber County,10.8,"62,937"
2855,VT,Vermont,10.8,"58,271"
2856,VT,Addison County,8.3,"59,467"
2857,VT,Bennington County,12.3,"52,770"
2858,VT,Caledonia County,15.0,"46,299"
2859,VT,Chittenden County,10.8,"65,851"
2860,VT,Essex County,14.6,"40,288"
2861,VT,Franklin County,8.9,"60,670"
2862,VT,Grand Isle County,8.2,"61,971"
2863,VT,Lamoille County,11.8,"56,965"
2864,VT,Orange County,10.4,"56,138"
2865,VT,Orleans County,15.2,"44,070"
2866,VT,Rutland County,10.8,"53,492"
2867,VT,Washington County,9.4,"62,203"
2868,VT,Windham County,11.6,"47,827"
2869,VT,Windsor County,9.9,"58,403"
2870,VA,Virginia,10.7,"71,518"
2871,VA,Accomack County,17.8,"44,038"
2872,VA,Albemarle County,7.9,"77,591"
2873,VA,Alleghany County,14.5,"49,655"
2874,VA,Amelia County,11.4,"54,979"
2875,VA,Amherst County,12.7,"48,980"
2876,VA,Appomattox County,11.9,"50,148"
2877,VA,Arlington County,5.7,"114,705"
2878,VA,Augusta County,8.9,"58,368"
2879,VA,Bath County,10.1,"48,753"
2880,VA,Bedford County,9.0,"65,172"
2881,VA,Bland County,13.7,"45,564"
2882,VA,Botetourt County,6.4,"70,388"
2883,VA,Brunswick County,21.5,"42,569"
2884,VA,Buchanan County,27.9,"32,993"
2885,VA,Buckingham County,17.5,"41,763"
2886,VA,Campbell County,11.3,"50,849"
2887,VA,Caroline County,9.6,"62,207"
2888,VA,Carroll County,16.8,"42,262"
2889,VA,Charles City County,12.0,"54,504"
2890,VA,Charlotte County,17.4,"40,864"
2891,VA,Chesterfield County,6.7,"80,573"
2892,VA,Clarke County,6.7,"76,359"
2893,VA,Craig County,11.7,"50,210"
2894,VA,Culpeper County,9.9,"69,318"
2895,VA,Cumberland County,15.3,"44,699"
2896,VA,Dickenson County,25.0,"33,383"
2897,VA,Dinwiddie County,10.1,"57,284"
2898,VA,Essex County,13.6,"50,112"
2899,VA,Fairfax County,6.7,"117,989"
2900,VA,Fauquier County,5.7,"96,835"
2901,VA,Floyd County,12.4,"48,341"
2902,VA,Fluvanna County,6.7,"71,863"
2903,VA,Franklin County,13.3,"51,031"
2904,VA,Frederick County,6.7,"72,139"
2905,VA,Giles County,11.4,"52,808"
2906,VA,Gloucester County,9.8,"63,902"
2907,VA,Goochland County,6.1,"100,686"
2908,VA,Grayson County,19.1,"37,247"
2909,VA,Greene County,8.3,"65,394"
2910,VA,Greensville County,23.9,"47,097"
2911,VA,Halifax County,17.9,"42,552"
2912,VA,Hanover County,5.4,"89,723"
2913,VA,Henrico County,9.5,"67,434"
2914,VA,Henry County,16.2,"41,206"
2915,VA,Highland County,12.5,"43,939"
2916,VA,Isle of Wight County,8.5,"70,842"
2917,VA,James City County,6.8,"88,149"
2918,VA,King and Queen County,12.3,"51,055"
2919,VA,King George County,6.8,"86,878"
2920,VA,King William County,6.8,"69,806"
2921,VA,Lancaster County,12.9,"50,793"
2922,VA,Lee County,28.2,"32,152"
2923,VA,Loudoun County,3.0,"136,191"
2924,VA,Louisa County,10.8,"60,641"
2925,VA,Lunenburg County,20.5,"36,591"
2926,VA,Madison County,11.3,"58,680"
2927,VA,Mathews County,9.7,"59,296"
2928,VA,Mecklenburg County,17.5,"42,275"
2929,VA,Middlesex County,13.6,"51,534"
2930,VA,Montgomery County,23.0,"54,297"
2931,VA,Nelson County,13.2,"53,965"
2932,VA,New Kent County,5.5,"89,682"
2933,VA,Northampton County,18.6,"41,160"
2934,VA,Northumberland County,14.4,"53,381"
2935,VA,Nottoway County,22.1,"40,911"
2936,VA,Orange County,9.1,"62,707"
2937,VA,Page County,15.4,"45,691"
2938,VA,Patrick County,14.5,"40,421"
2939,VA,Pittsylvania County,12.6,"47,411"
2940,VA,Powhatan County,5.4,"87,756"
2941,VA,Prince Edward County,23.4,"43,761"
2942,VA,Prince George County,10.7,"68,884"
2943,VA,Prince William County,6.1,"100,431"
2944,VA,Pulaski County,14.8,"48,743"
2945,VA,Rappahannock County,8.9,"68,166"
2946,VA,Richmond County,18.4,"48,355"
2947,VA,Roanoke County,7.3,"65,171"
2948,VA,Rockbridge County,12.6,"53,606"
2949,VA,Rockingham County,8.4,"59,492"
2950,VA,Russell County,20.2,"39,219"
2951,VA,Scott County,17.6,"39,640"
2952,VA,Shenandoah County,9.5,"56,733"
2953,VA,Smyth County,17.7,"42,008"
2954,VA,Southampton County,14.7,"49,512"
2955,VA,Spotsylvania County,6.9,"85,743"
2956,VA,Stafford County,4.6,"111,184"
2957,VA,Surry County,12.8,"49,064"
2958,VA,Sussex County,22.4,"41,594"
2959,VA,Tazewell County,18.1,"38,855"
2960,VA,Warren County,9.3,"63,785"
2961,VA,Washington County,13.9,"49,866"
2962,VA,Westmoreland County,15.5,"50,046"
2963,VA,Wise County,23.3,"37,460"
2964,VA,Wythe County,13.8,"46,795"
2965,VA,York County,5.0,"85,292"
2966,VA,Alexandria city,10.1,"99,959"
2967,VA,Bristol city,19.3,"38,232"
2968,VA,Buena Vista city,14.0,"42,924"
2969,VA,Charlottesville city,20.3,"54,034"
2970,VA,Chesapeake city,9.3,"75,529"
2971,VA,Colonial Heights city,9.8,"53,769"
2972,VA,Covington city,15.9,"38,000"
2973,VA,Danville city,24.4,"33,626"
2974,VA,Emporia city,23.4,"35,770"
2975,VA,Fairfax city,7.7,"99,662"
2976,VA,Falls Church city,3.4,"123,923"
2977,VA,Franklin city,20.8,"37,117"
2978,VA,Fredericksburg city,14.1,"56,580"
2979,VA,Galax city,21.5,"33,391"
2980,VA,Hampton city,15.5,"52,894"
2981,VA,Harrisonburg city,23.3,"44,688"
2982,VA,Hopewell city,19.9,"40,209"
2983,VA,Lexington city,24.5,"47,749"
2984,VA,Lynchburg city,18.8,"44,122"
2985,VA,Manassas city,8.7,"75,621"
2986,VA,Manassas Park city,7.1,"80,482"
2987,VA,Martinsville city,22.5,"34,463"
2988,VA,Newport News city,17.2,"49,635"
2989,VA,Norfolk city,20.9,"48,218"
2990,VA,Norton city,22.3,"33,442"
2991,VA,Petersburg city,21.8,"36,038"
2992,VA,Poquoson city,5.0,"99,089"
2993,VA,Portsmouth city,18.5,"48,532"
2994,VA,Radford city,28.6,"40,941"
2995,VA,Richmond city,24.0,"46,073"
2996,VA,Roanoke city,19.3,"43,135"
2997,VA,Salem city,10.8,"54,989"
2998,VA,Staunton city,13.1,"51,551"
2999,VA,Suffolk city,11.3,"68,961"
3000,VA,Virginia Beach city,8.3,"72,126"
3001,VA,Waynesboro city,14.9,"44,008"
3002,VA,Williamsburg city,22.5,"53,737"
3003,VA,Winchester city,12.6,"49,588"
3004,WA,Washington,11.0,"70,942"
3005,WA,Adams County,15.8,"48,056"
3006,WA,Asotin County,12.9,"50,777"
3007,WA,Benton County,12.0,"64,717"
3008,WA,Chelan County,13.3,"57,284"
3009,WA,Clallam County,16.4,"49,070"
3010,WA,Clark County,10.2,"74,243"
3011,WA,Columbia County,13.5,"50,322"
3012,WA,Cowlitz County,16.4,"50,617"
3013,WA,Douglas County,13.4,"54,580"
3014,WA,Ferry County,17.3,"43,665"
3015,WA,Franklin County,13.4,"61,285"
3016,WA,Garfield County,14.0,"52,682"
3017,WA,Grant County,14.7,"55,807"
3018,WA,Grays Harbor County,18.3,"47,619"
3019,WA,Island County,9.2,"63,529"
3020,WA,Jefferson County,12.7,"53,364"
3021,WA,King County,9.3,"89,519"
3022,WA,Kitsap County,8.3,"72,795"
3023,WA,Kittitas County,14.2,"56,393"
3024,WA,Klickitat County,14.5,"55,282"
3025,WA,Lewis County,15.0,"50,086"
3026,WA,Lincoln County,12.6,"53,504"
3027,WA,Mason County,14.5,"55,030"
3028,WA,Okanogan County,20.4,"44,819"
3029,WA,Pacific County,16.9,"45,526"
3030,WA,Pend Oreille County,16.3,"48,574"
3031,WA,Pierce County,10.2,"69,027"
3032,WA,San Juan County,10.3,"59,538"
3033,WA,Skagit County,11.3,"65,505"
3034,WA,Skamania County,12.0,"59,639"
3035,WA,Snohomish County,7.3,"82,405"
3036,WA,Spokane County,14.1,"53,438"
3037,WA,Stevens County,14.8,"52,136"
3038,WA,Thurston County,10.5,"71,370"
3039,WA,Wahkiakum County,12.3,"53,694"
3040,WA,Walla Walla County,13.6,"54,243"
3041,WA,Whatcom County,13.0,"61,026"
3042,WA,Whitman County,21.4,"44,913"
3043,WA,Yakima County,18.1,"47,573"
3044,WV,West Virginia,18.5,"43,238"
3045,WV,Barbour County,21.2,"37,255"
3046,WV,Berkeley County,11.8,"59,071"
3047,WV,Boone County,21.4,"38,584"
3048,WV,Braxton County,22.5,"37,762"
3049,WV,Brooke County,13.2,"50,775"
3050,WV,Cabell County,26.1,"38,191"
3051,WV,Calhoun County,24.8,"33,527"
3052,WV,Clay County,27.3,"34,321"
3053,WV,Doddridge County,20.1,"44,370"
3054,WV,Fayette County,22.3,"38,063"
3055,WV,Gilmer County,26.6,"35,429"
3056,WV,Grant County,14.5,"41,040"
3057,WV,Greenbrier County,18.5,"37,902"
3058,WV,Hampshire County,16.9,"47,606"
3059,WV,Hancock County,14.9,"44,623"
3060,WV,Hardy County,14.4,"44,263"
3061,WV,Harrison County,16.8,"51,711"
3062,WV,Jackson County,17.0,"45,199"
3063,WV,Jefferson County,10.4,"70,203"
3064,WV,Kanawha County,18.1,"43,598"
3065,WV,Lewis County,18.4,"41,908"
3066,WV,Lincoln County,25.7,"36,055"
3067,WV,Logan County,29.2,"34,925"
3068,WV,McDowell County,31.7,"26,491"
3069,WV,Marion County,16.2,"46,514"
3070,WV,Marshall County,19.1,"41,471"
3071,WV,Mason County,20.2,"40,314"
3072,WV,Mercer County,21.0,"36,160"
3073,WV,Mineral County,13.6,"45,144"
3074,WV,Mingo County,31.0,"30,880"
3075,WV,Monongalia County,17.3,"50,621"
3076,WV,Monroe County,16.5,"44,230"
3077,WV,Morgan County,13.0,"44,448"
3078,WV,Nicholas County,20.1,"37,358"
3079,WV,Ohio County,12.7,"47,818"
3080,WV,Pendleton County,15.3,"41,281"
3081,WV,Pleasants County,13.1,"47,118"
3082,WV,Pocahontas County,18.9,"35,367"
3083,WV,Preston County,17.5,"45,215"
3084,WV,Putnam County,10.4,"59,815"
3085,WV,Raleigh County,19.9,"41,286"
3086,WV,Randolph County,19.6,"37,208"
3087,WV,Ritchie County,18.5,"40,636"
3088,WV,Roane County,21.2,"37,067"
3089,WV,Summers County,28.8,"32,375"
3090,WV,Taylor County,16.0,"45,400"
3091,WV,Tucker County,16.2,"39,539"
3092,WV,Tyler County,16.0,"43,951"
3093,WV,Upshur County,22.7,"37,896"
3094,WV,Wayne County,20.4,"39,355"
3095,WV,Webster County,28.1,"31,446"
3096,WV,Wetzel County,20.6,"41,882"
3097,WV,Wirt County,19.2,"42,330"
3098,WV,Wood County,18.2,"44,742"
3099,WV,Wyoming County,25.7,"34,603"
3100,WI,Wisconsin,11.3,"59,300"
3101,WI,Adams County,14.8,"44,767"
3102,WI,Ashland County,15.1,"43,784"
3103,WI,Barron County,13.1,"50,940"
3104,WI,Bayfield County,12.3,"51,120"
3105,WI,Brown County,9.7,"61,240"
3106,WI,Buffalo County,9.4,"55,297"
3107,WI,Burnett County,12.7,"47,727"
3108,WI,Calumet County,5.4,"72,309"
3109,WI,Chippewa County,10.1,"56,678"
3110,WI,Clark County,11.8,"49,718"
3111,WI,Columbia County,7.6,"65,931"
3112,WI,Crawford County,12.4,"47,341"
3113,WI,Dane County,11.3,"72,385"
3114,WI,Dodge County,8.6,"57,862"
3115,WI,Door County,7.7,"59,956"
3116,WI,Douglas County,11.6,"53,091"
3117,WI,Dunn County,11.6,"58,902"
3118,WI,Eau Claire County,14.5,"55,418"
3119,WI,Florence County,12.1,"50,284"
3120,WI,Fond du Lac County,8.6,"61,591"
3121,WI,Forest County,15.1,"46,137"
3122,WI,Grant County,13.6,"51,157"
3123,WI,Green County,8.0,"62,456"
3124,WI,Green Lake County,10.0,"52,917"
3125,WI,Iowa County,8.7,"63,476"
3126,WI,Iron County,15.1,"41,251"
3127,WI,Jackson County,13.3,"51,131"
3128,WI,Jefferson County,8.5,"58,759"
3129,WI,Juneau County,14.8,"50,931"
3130,WI,Kenosha County,11.4,"61,312"
3131,WI,Kewaunee County,8.0,"62,107"
3132,WI,La Crosse County,12.0,"57,145"
3133,WI,Lafayette County,10.9,"55,586"
3134,WI,Langlade County,14.0,"46,910"
3135,WI,Lincoln County,10.3,"55,564"
3136,WI,Manitowoc County,9.2,"55,741"
3137,WI,Marathon County,10.0,"59,302"
3138,WI,Marinette County,13.3,"47,449"
3139,WI,Marquette County,12.8,"46,901"
3140,WI,Menominee County,27.6,"36,936"
3141,WI,Milwaukee County,19.1,"47,795"
3142,WI,Monroe County,11.4,"55,690"
3143,WI,Oconto County,9.0,"57,860"
3144,WI,Oneida County,9.4,"56,170"
3145,WI,Outagamie County,7.1,"65,945"
3146,WI,Ozaukee County,4.9,"85,098"
3147,WI,Pepin County,10.7,"51,544"
3148,WI,Pierce County,7.8,"69,271"
3149,WI,Polk County,9.3,"55,180"
3150,WI,Portage County,11.9,"53,883"
3151,WI,Price County,11.3,"47,302"
3152,WI,Racine County,10.9,"61,118"
3153,WI,Richland County,13.1,"49,092"
3154,WI,Rock County,12.1,"55,905"
3155,WI,Rusk County,14.7,"44,780"
3156,WI,St. Croix County,4.5,"82,253"
3157,WI,Sauk County,9.9,"58,372"
3158,WI,Sawyer County,17.0,"47,183"
3159,WI,Shawano County,11.6,"55,546"
3160,WI,Sheboygan County,7.8,"59,231"
3161,WI,Taylor County,10.4,"51,038"
3162,WI,Trempealeau County,8.8,"56,051"
3163,WI,Vernon County,17.0,"44,444"
3164,WI,Vilas County,13.9,"44,740"
3165,WI,Walworth County,10.6,"60,675"
3166,WI,Washburn County,12.8,"48,139"
3167,WI,Washington County,5.3,"76,551"
3168,WI,Waukesha County,4.8,"82,627"
3169,WI,Waupaca County,10.6,"58,474"
3170,WI,Waushara County,12.2,"47,653"
3171,WI,Winnebago County,11.1,"57,529"
3172,WI,Wood County,10.7,"53,346"
3173,WY,Wyoming,10.8,"61,279"
3174,WY,Albany County,19.5,"44,745"
3175,WY,Big Horn County,12.2,"50,380"
3176,WY,Campbell County,9.4,"78,240"
3177,WY,Carbon County,11.9,"60,634"
3178,WY,Converse County,9.2,"65,469"
3179,WY,Crook County,7.7,"61,664"
3180,WY,Fremont County,16.2,"50,134"
3181,WY,Goshen County,12.9,"51,023"
3182,WY,Hot Springs County,12.1,"47,775"
3183,WY,Johnson County,9.5,"55,412"
3184,WY,Laramie County,9.7,"61,658"
3185,WY,Lincoln County,7.6,"65,137"
3186,WY,Natrona County,11.1,"61,049"
3187,WY,Niobrara County,13.4,"45,768"
3188,WY,Park County,9.4,"57,619"
3189,WY,Platte County,10.4,"50,775"
3190,WY,Sheridan County,9.1,"54,482"
3191,WY,Sublette County,6.6,"74,811"
3192,WY,Sweetwater County,10.0,"75,590"
3193,WY,Teton County,5.8,"90,145"
3194,WY,Uinta County,10.2,"67,404"
3195,WY,Washakie County,10.7,"57,989"
3196,WY,Weston County,10.6,"56,214"
